2.88 -9.34548 -7.88933 29.7924 -9.34547 -7.88932 29.7924
2.89 -9.19517 -7.64862 29.719 -9.19516 -7.64861 29.719
2.9 -9.03688 -7.42108 29.6147 -9.03687 -7.42107 29.6147
2.91 -8.87273 -7.20908 29.4817 -8.87272 -7.20907 29.4817
2.92 -8.70485 -7.01454 29.3225 -8.70485 -7.01453 29.3225
2.93 -8.53535 -6.83897 29.1399 -8.53534 -6.83897 29.1399
2.94 -8.36623 -6.68347 28.9368 -8.36623 -6.68346 28.9368
2.95 -8.19941 -6.54874 28.7159 -8.19941 -6.54873 28.7159
2.96 -8.03667 -6.43517 28.4801 -8.03666 -6.43516 28.4801
2.97 -7.87963 -6.34285 28.2322 -7.87962 -6.34284 28.2322
2.98 -7.72978 -6.27163 27.9749 -7.72977 -6.27162 27.9749
2.99 -7.58841 -6.22115 27.7106 -7.5884 -6.22115 27.7106
3 -7.45668 -6.19093 27.4419 -7.45667 -6.19093 27.4419
3.01 -7.33556 -6.18034 27.1711 -7.33556 -6.18034 27.1711
3.02 -7.22588 -6.1887 26.9002 -7.22588 -6.1887 26.9002
3.03 -7.12833 -6.21525 26.6314 -7.12832 -6.21525 26.6314
3.04 -7.04343 -6.25924 26.3666 -7.04342 -6.25925 26.3666
3.05 -6.97161 -6.3199 26.1075 -6.97161 -6.31991 26.1075
3.06 -6.91317 -6.39646 25.856 -6.91317 -6.39647 25.8559
3.07 -6.86832 -6.48817 25.6135 -6.86832 -6.48817 25.6135
3.08 -6.83717 -6.59428 25.3817 -6.83716 -6.59429 25.3817
3.09 -6.81974 -6.71408 25.162 -6.81974 -6.71409 25.162
3.1 -6.81601 -6.84685 24.9559 -6.81601 -6.84686 24.9559
3.11 -6.82587 -6.99188 24.7648 -6.82587 -6.99188 24.7648
3.12 -6.84915 -7.14842 24.5901 -6.84915 -7.14843 24.5901
3.13 -6.88564 -7.31575 24.433 -6.88564 -7.31576 24.433
3.14 -6.93507 -7.49306 24.2949 -6.93507 -7.49306 24.2949
3.15 -6.99712 -7.6795 24.177 -6.99712 -7.6795 24.177
3.16 -7.07141 -7.87414 24.0805 -7.07142 -7.87415 24.0805
3.17 -7.15751 -8.07598 24.0067 -7.15752 -8.07599 24.0067
3.18 -7.25493 -8.28386 23.9566 -7.25493 -8.28387 23.9566
3.19 -7.3631 -8.49654 23.9313 -7.36311 -8.49655 23.9313
3.2 -7.48139 -8.71259 23.9318 -7.4814 -8.7126 23.9318
3.21 -7.60909 -8.93045 23.9589 -7.60909 -8.93046 23.9589
3.22 -7.74538 -9.14836 24.0133 -7.74539 -9.14837 24.0133
3.23 -7.88936 -9.36438 24.0955 -7.88937 -9.36439 24.0955
3.24 -8.04003 -9.57642 24.2058 -8.04003 -9.57643 24.2058
3.25 -8.19625 -9.78217 24.3444 -8.19625 -9.78218 24.3444
3.26 -8.35678 -9.97918 24.5109 -8.35678 -9.97919 24.5109
3.27 -8.52025 -10.1649 24.7047 -8.52026 -10.1649 24.7047
3.28 -8.68518 -10.3365 24.925 -8.68519 -10.3365 24.925
3.29 -8.84996 -10.4913 25.1704 -8.84997 -10.4913 25.1704
3.3 -9.01287 -10.6266 25.4389 -9.01287 -10.6266 25.4389
3.31 -9.17209 -10.7396 25.7283 -9.17209 -10.7396 25.7283
3.32 -9.32572 -10.8277 26.0358 -9.32573 -10.8277 26.0358
3.33 -9.47183 -10.8886 26.3581 -9.47183 -10.8887 26.3581
3.34 -9.60843 -10.9204 26.6914 -9.60843 -10.9204 26.6914
3.35 -9.73357 -10.9213 27.0316 -9.73357 -10.9213 27.0316
3.36 -9.84534 -10.8902 27.3742 -9.84535 -10.8902 27.3742
3.37 -9.94196 -10.8266 27.7144 -9.94196 -10.8266 27.7144
3.38 -10.0217 -10.7306 28.0472 -10.0218 -10.7306 28.0472
3.39 -10.0833 -10.6029 28.3677 -10.0833 -10.6029 28.3677
3.4 -10.1253 -10.445 28.6709 -10.1253 -10.445 28.6709
3.41 -10.1469 -10.2589 28.9522 -10.1469 -10.2589 28.9522
3.42 -10.1476 -10.0476 29.2073 -10.1476 -10.0476 29.2074
3.43 -10.1269 -9.81415 29.4325 -10.1269 -9.81414 29.4325
3.44 -10.0851 -9.56248 29.6244 -10.0851 -9.56247 29.6244
3.45 -10.0226 -9.29668 29.7806 -10.0226 -9.29667 29.7806
3.46 -9.94026 -9.02111 29.8992 -9.94026 -9.02109 29.8992
3.47 -9.83923 -8.74018 29.9791 -9.83922 -8.74016 29.9792
3.48 -9.72099 -8.45827 30.0202 -9.72099 -8.45826 30.0202
3.49 -9.58731 -8.1796 30.0228 -9.5873 -8.17959 30.0228
3.5 -9.44014 -7.90807 29.9879 -9.44013 -7.90806 29.9879
3.51 -9.28163 -7.64724 29.9171 -9.28162 -7.64723 29.9171
3.52 -9.11403 -7.40021 29.8126 -9.11402 -7.4002 29.8126
3.53 -8.93964 -7.16963 29.6769 -8.93963 -7.16961 29.6769
3.54 -8.76079 -6.95763 29.5127 -8.76078 -6.95762 29.5127
3.55 -8.57976 -6.7659 29.323 -8.57975 -6.76589 29.323
3.56 -8.39874 -6.59562 29.1108 -8.39873 -6.59562 29.1108
3.57 -8.21981 -6.44759 28.8793 -8.2198 -6.44758 28.8793
3.58 -8.04491 -6.32219 28.6316 -8.0449 -6.32218 28.6316
3.59 -7.87583 -6.2195 28.3705 -7.87582 -6.21949 28.3705
3.6 -7.71415 -6.13933 28.0991 -7.71414 -6.13932 28.0991
3.61 -7.5613 -6.08125 27.82 -7.5613 -6.08125 27.82
3.62 -7.41852 -6.0447 27.5358 -7.41852 -6.0447 27.5358
